;No_disposition;Date_mutation;Nature_mutation;Valeur_fonciere;No_voie;Type_de_voie;Voie;Code_postal;Commune;Code_departement;Surface_reelle_bati;Nombre_pieces_principales
2514832;1;2019-04-04;Vente;2500.0;83.0;RUE;DE ROME;75017.0;PARIS 17;75;85.0;4.0
2514833;1;2019-03-28;Vente;295000.0;95.0;BD;BESSIERES;75017.0;PARIS 17;75;37.0;2.0
2514835;1;2019-05-04;Vente;433000.0;30.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;43.0;3.0
2514836;1;2019-10-04;Vente;170000.0;17.0;RUE;DES ACACIAS;75017.0;PARIS 17;75;9.0;1.0
2514837;1;2019-10-04;Vente;170000.0;17.0;RUE;DES ACACIAS;75017.0;PARIS 17;75;11.0;1.0
2514838;1;2019-03-25;Vente;610000.0;4.0;PL;BOULNOIS;75017.0;PARIS 17;75;56.0;3.0
2514839;1;2019-04-04;Vente;204000.0;19.0;RUE;BRIDAINE;75017.0;PARIS 17;75;57.0;3.0
2514840;1;2019-03-28;Vente;258000.0;123.0;BD;BESSIERES;75017.0;PARIS 17;75;29.0;1.0
2514841;1;2019-04-16;Vente;236000.0;67.0;RUE;DE LEVIS;75017.0;PARIS 17;75;23.0;1.0
2514842;1;2019-03-27;Vente;530000.0;33.0;RUE;LEGENDRE;75017.0;PARIS 17;75;51.0;3.0
2514844;1;2019-04-04;Vente;1115000.0;4.0;RUE;THEODULE RIBOT;75017.0;PARIS 17;75;92.0;4.0
2514845;1;2019-01-04;Vente;505000.0;28.0;RUE;DE LEVIS;75017.0;PARIS 17;75;45.0;2.0
2514846;1;2019-04-16;Vente;145000.0;25.0;RUE;LEMERCIER;75017.0;PARIS 17;75;13.0;1.0
2514848;1;2019-03-21;Vente;1161000.0;47.0;RUE;GUERSANT;75017.0;PARIS 17;75;110.0;4.0
2514849;1;2019-03-04;Vente;149000.0;10.0;RUE;JACQUES KELLNER;75017.0;PARIS 17;75;11.0;1.0
2514850;1;2019-08-04;Vente;1722350.0;17.0;AV;NIEL;75017.0;PARIS 17;75;180.0;6.0
2514852;1;2019-05-04;Vente;39000.0;15.0;RUE;LA CONDAMINE;75017.0;PARIS 17;75;17.0;1.0
2514855;1;2019-02-19;Vente;185000.0;151.0;AV;DE WAGRAM;75017.0;PARIS 17;75;240.0;7.0
2514856;1;2019-09-04;Vente;110000.0;29.0;RUE;LANTIEZ;75017.0;PARIS 17;75;20.0;1.0
2514857;1;2019-08-04;Vente;845000.0;42.0;RUE;DE LA JONQUIERE;75017.0;PARIS 17;75;93.0;4.0
2514858;1;2019-03-22;Vente;395000.0;3.0;RUE;EMILE ALLEZ;75017.0;PARIS 17;75;42.0;2.0
2514859;1;2019-02-04;Vente;279000.0;165.0;RUE;LEGENDRE;75017.0;PARIS 17;75;32.0;2.0
2514861;1;2019-03-29;Vente;630000.0;9.0;RUE;BRIDAINE;75017.0;PARIS 17;75;62.0;3.0
2514862;1;2019-03-29;Vente;753500.0;51.0;CITE;DES FLEURS;75017.0;PARIS 17;75;60.0;3.0
2514863;1;2019-12-04;Vente;165000.0;10.0;RUE;LECLUSE;75017.0;PARIS 17;75;18.0;1.0
2514864;1;2019-01-04;Vente;615000.0;97.0;RUE;NOLLET;75017.0;PARIS 17;75;57.0;4.0
2514865;1;2019-03-29;Vente;418500.0;74.0;RUE;SAUSSURE;75017.0;PARIS 17;75;32.0;2.0
2514866;1;2019-04-18;Vente;300000.0;6.0;RUE;LANTIEZ;75017.0;PARIS 17;75;32.0;2.0
2514867;1;2019-03-27;Vente;360030.0;32.0;RUE;BARON;75017.0;PARIS 17;75;41.0;2.0
2514868;1;2019-09-04;Vente;82000.0;16.0;RUE;ALPHONSE DE NEUVILLE;75017.0;PARIS 17;75;7.0;1.0
2514869;1;2019-10-04;Vente;235000.0;2.0;RUE;ARTHUR BRIERE;75017.0;PARIS 17;75;38.0;3.0
2514870;1;2019-04-04;Vente;417000.0;1.0;RUE;LANTIEZ;75017.0;PARIS 17;75;40.0;2.0
2514871;1;2019-12-03;Vente;850000.0;46.0;BD;PEREIRE;75017.0;PARIS 17;75;80.0;4.0
2514873;1;2019-10-04;Vente;1096750.0;10.0;RUE;LECLUSE;75017.0;PARIS 17;75;101.0;4.0
2514874;1;2019-03-28;Vente;227053.14;33.0;RUE;LEGENDRE;75017.0;PARIS 17;75;22.0;2.0
2514875;1;2019-03-21;Vente;678000.0;4.0;RUE;DE L ARC DE TRIOMPHE;75017.0;PARIS 17;75;64.0;3.0
2514878;1;2019-04-18;Vente;1669627.0;5.0;RUE;EMILE ALLEZ;75017.0;PARIS 17;75;35.0;1.0
2514880;1;2019-04-18;Vente;1669627.0;5.0;RUE;EMILE ALLEZ;75017.0;PARIS 17;75;109.0;3.0
2514883;1;2019-03-19;Vente;150000.0;22.0;RUE;DE L ARC DE TRIOMPHE;75017.0;PARIS 17;75;20.0;1.0
2514885;1;2019-03-29;Vente;190300.0;16.0;AV;MAC MAHON;75017.0;PARIS 17;75;15.0;1.0
2514887;1;2019-05-04;Vente;970000.0;41.0;RUE;DE LEVIS;75017.0;PARIS 17;75;70.0;3.0
2514888;1;2019-09-04;Vente;183350.0;10.0;RUE;DU GENERAL HENRYS;75017.0;PARIS 17;75;26.0;1.0
2514889;1;2019-01-04;Vente;738100.0;96.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;60.0;3.0
2514890;1;2019-04-16;Vente;235000.0;17.0;RUE;BREY;75017.0;PARIS 17;75;18.0;1.0
2514891;1;2019-03-29;Vente;556400.0;182.0;AV;DE CLICHY;75017.0;PARIS 17;75;56.0;3.0
2514901;1;2019-01-04;Vente;627400.0;3.0;RUE;DU PRINTEMPS;75017.0;PARIS 17;75;66.0;3.0
2514903;1;2019-02-04;Vente;52000.0;83.0;RUE;DE COURCELLES;75017.0;PARIS 17;75;110.0;4.0
2514906;1;2019-03-28;Vente;1147300.0;7.0;RUE;LEBOUTEUX;75017.0;PARIS 17;75;78.0;3.0
2514908;1;2019-03-27;Vente;382300.0;26.0;RUE;BIOT;75017.0;PARIS 17;75;29.0;2.0
2514909;1;2019-08-04;Vente;320000.0;26.0;RUE;LANTIEZ;75017.0;PARIS 17;75;35.0;2.0
2514912;1;2019-12-04;Vente;160000.0;5.0;RUE;DES APENNINS;75017.0;PARIS 17;75;16.0;1.0
2514913;1;2019-08-04;Vente;287500.0;83.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;29.0;3.0
2514914;1;2019-01-04;Vente;478209.6;6.0;RUE;DULONG;75017.0;PARIS 17;75;35.0;2.0
2514915;1;2019-08-04;Vente;1385000.0;80.0;AV;DES TERNES;75017.0;PARIS 17;75;95.0;4.0
2514916;1;2019-03-27;Vente;180000.0;9.0;RUE;SAUFFROY;75017.0;PARIS 17;75;20.0;2.0
2514917;1;2019-04-04;Vente;325000.0;14.0;RUE;DES DARDANELLES;75017.0;PARIS 17;75;28.0;1.0
2514918;1;2019-03-27;Vente;2000.0;4.0;RUE;D ARMAILLE;75017.0;PARIS 17;75;68.0;2.0
2514922;1;2019-04-19;Vente;247000.0;16.0;RUE;DU DOBROPOL;75017.0;PARIS 17;75;29.0;1.0
2514923;1;2019-04-15;Vente;530800.0;56.0;RUE;GUY MOQUET;75017.0;PARIS 17;75;52.0;3.0
2514924;1;2019-11-04;Vente;544950.0;178.0;BD;PEREIRE;75017.0;PARIS 17;75;49.0;3.0
2514925;1;2019-05-04;Vente;252000.0;4.0;RUE;DE LA FELICITE;75017.0;PARIS 17;75;29.0;2.0
2514927;1;2019-10-04;Vente;157000.0;4.0;RUE;DULONG;75017.0;PARIS 17;75;23.0;1.0
2514928;1;2019-04-16;Vente;760000.0;9.0;RUE;ROGER BACON;75017.0;PARIS 17;75;76.0;3.0
2514929;1;2019-02-04;Vente;200000.0;47.0;BD;BESSIERES;75017.0;PARIS 17;75;25.0;1.0
2514930;1;2019-03-28;Vente;811500.0;2.0;RUE;LE CHATELIER;75017.0;PARIS 17;75;73.0;2.0
2514931;1;2019-04-18;Vente;180000.0;11.0;RUE;BEUDANT;75017.0;PARIS 17;75;18.0;1.0
2514932;1;2019-04-18;Vente;215000.0;116.0;RUE;DES MOINES;75017.0;PARIS 17;75;24.0;2.0
2514933;1;2019-04-16;Vente;218400.0;23.0;RUE;LEMERCIER;75017.0;PARIS 17;75;20.0;1.0
2514934;1;2019-10-04;Vente;130000.0;173.0;AV;DE CLICHY;75017.0;PARIS 17;75;16.0;1.0
2514935;1;2019-10-04;Vente;130000.0;173.0;AV;DE CLICHY;75017.0;PARIS 17;75;15.0;1.0
2514936;1;2019-03-04;Vente;154300.0;23.0;RUE;DU CAPITAINE LAGACHE;75017.0;PARIS 17;75;30.0;2.0
2514938;1;2019-11-04;Vente;2585000.0;142.0;RUE;DE COURCELLES;75017.0;PARIS 17;75;177.0;5.0
2514939;1;2019-04-18;Vente;346000.0;101.0;BD;PEREIRE;75017.0;PARIS 17;75;19.0;2.0
2514940;1;2019-03-21;Vente;815000.0;18.0;RUE;DU DEBARCADERE;75017.0;PARIS 17;75;75.0;4.0
2514943;1;2019-03-29;Vente;1270000.0;155.0;RUE;DE COURCELLES;75017.0;PARIS 17;75;109.0;4.0
2514944;1;2019-04-15;Vente;695121.0;5.0;RUE;NICOLAS CHUQUET;75017.0;PARIS 17;75;56.0;3.0
2514945;1;2019-04-04;Vente;389145.0;7.0;PAS;LEGENDRE;75017.0;PARIS 17;75;39.0;2.0
2514946;1;2019-03-29;Vente;1630000.0;60.0;RUE;DE TOCQUEVILLE;75017.0;PARIS 17;75;150.0;4.0
2514947;1;2019-11-04;Vente;318360.0;21.0;RUE;DES EPINETTES;75017.0;PARIS 17;75;33.0;2.0
2514948;1;2019-04-19;Vente;1900000.0;82.0;BD;DE COURCELLES;75017.0;PARIS 17;75;174.0;5.0
2514950;1;2019-04-15;Vente;103000.0;24.0;RUE;BERZELIUS;75017.0;PARIS 17;75;13.0;1.0
2514951;1;2019-12-04;Vente;40500.0;3.0;RUE;DE MONBEL;75017.0;PARIS 17;75;30.0;1.0
2514952;1;2019-04-16;Vente;584100.0;116.0;RUE;DE TOCQUEVILLE;75017.0;PARIS 17;75;39.0;2.0
2514953;1;2019-04-04;Vente;2455000.0;15.0;RUE;DE PHALSBOURG;75017.0;PARIS 17;75;300.0;8.0
2514954;1;2019-02-04;Vente;351500.0;70.0;RUE;DE LEVIS;75017.0;PARIS 17;75;23.0;2.0
2514955;1;2019-02-04;Vente;351500.0;70.0;RUE;DE LEVIS;75017.0;PARIS 17;75;12.0;1.0
2514956;1;2019-04-17;Vente;193010.0;19.0;RUE;DAVY;75017.0;PARIS 17;75;25.0;2.0
2514959;1;2019-12-04;Vente;570000.0;10.0;RUE;SAINT FERDINAND;75017.0;PARIS 17;75;55.0;2.0
2514960;1;2019-04-19;Vente;1340900.0;20.0;RUE;DES ACACIAS;75017.0;PARIS 17;75;145.0;4.0
2514961;1;2019-05-04;Vente;644000.0;71.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;32.0;2.0
2514962;1;2019-05-04;Vente;644000.0;71.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;28.0;2.0
2514963;1;2019-12-04;Vente;591000.0;79.0;AV;DES TERNES;75017.0;PARIS 17;75;64.0;2.0
2514964;1;2019-04-16;Vente;276000.0;5.0;PAS;CARDINET;75017.0;PARIS 17;75;23.0;2.0
2514967;1;2019-12-04;Vente;377400.0;42.0;RUE;LAUGIER;75017.0;PARIS 17;75;33.0;1.0
2514968;1;2019-04-18;Vente;1200000.0;30.0;RUE;LANTIEZ;75017.0;PARIS 17;75;15.0;1.0
2514969;1;2019-04-18;Vente;1200000.0;30.0;RUE;LANTIEZ;75017.0;PARIS 17;75;70.0;3.0
2514970;1;2019-05-04;Vente;190000.0;24.0;RUE;POUCHET;75017.0;PARIS 17;75;25.0;1.0
2514971;1;2019-12-04;Vente;2404468.0;18.0;RUE;ROGER BACON;75017.0;PARIS 17;75;149.0;5.0
2514973;1;2019-04-23;Vente;64000.0;20.0;RUE;DE LA TERRASSE;75017.0;PARIS 17;75;7.0;1.0
2514974;1;2019-12-04;Vente;50000.0;24.0;RUE;HENRI ROCHEFORT;75017.0;PARIS 17;75;10.0;1.0
2514979;1;2019-11-04;Vente;315000.0;71.0;RUE;LEGENDRE;75017.0;PARIS 17;75;28.0;1.0
2514980;1;2019-05-04;Vente;390000.0;44.0;RUE;GUY MOQUET;75017.0;PARIS 17;75;27.0;2.0
2514982;1;2019-04-24;Vente;300000.0;27.0;RUE;DESCOMBES;75017.0;PARIS 17;75;40.0;2.0
2514983;1;2019-04-25;Vente;400000.0;30.0;RUE;LANTIEZ;75017.0;PARIS 17;75;38.0;2.0
2514984;1;2019-04-19;Vente;978000.0;13.0;RUE;DARCET;75017.0;PARIS 17;75;45.0;4.0
2514986;1;2019-04-19;Vente;76000.0;23.0;RUE;FOURCROY;75017.0;PARIS 17;75;120.0;4.0
2514989;1;2019-04-04;Vente;1256000.0;10.0;AV;GOURGAUD;75017.0;PARIS 17;75;128.0;4.0
2514991;1;2019-02-04;Vente;300000.0;2.0;RUE;AUMONT THIEVILLE;75017.0;PARIS 17;75;23.0;1.0
2514995;1;2019-04-18;Vente;275000.0;4.0;RUE;SAUFFROY;75017.0;PARIS 17;75;39.0;2.0
2514996;1;2019-03-29;Vente;920600.0;27.0;RUE;DE CHAZELLES;75017.0;PARIS 17;75;74.0;3.0
2514997;1;2019-02-04;Vente;1300000.0;119.0;AV;DE WAGRAM;75017.0;PARIS 17;75;285.0;8.0
2514998;1;2019-03-28;Vente;820000.0;110.0;BD;PEREIRE;75017.0;PARIS 17;75;64.0;2.0
2515000;1;2019-11-04;Vente;425000.0;164.0;RUE;LEGENDRE;75017.0;PARIS 17;75;50.0;3.0
2515004;1;2019-04-23;Vente;1290000.0;19.0;RUE;VERNIER;75017.0;PARIS 17;75;119.0;4.0
2515006;1;2019-12-04;Vente;395000.0;3.0;RUE;JEAN LECLAIRE;75017.0;PARIS 17;75;36.0;2.0
2515008;1;2019-04-16;Vente;359800.0;21.0;RUE;JEAN LECLAIRE;75017.0;PARIS 17;75;33.0;1.0
2515009;1;2019-04-19;Vente;357000.0;108.0;RUE;LEMERCIER;75017.0;PARIS 17;75;34.0;1.0
2515010;1;2019-04-15;Vente;465000.0;7.0;RUE;LAMANDE;75017.0;PARIS 17;75;62.0;3.0
2515011;1;2019-04-23;Vente;263000.0;15.0;RUE;DULONG;75017.0;PARIS 17;75;28.0;1.0
2515013;1;2019-04-26;Vente;110000.0;65.0;RUE;DES MOINES;75017.0;PARIS 17;75;12.0;1.0
2515016;1;2019-04-25;Vente;219585.0;36.0;RUE;DE LEVIS;75017.0;PARIS 17;75;22.0;2.0
2515017;1;2019-01-04;Vente;1263000.0;28.0;RUE;JULIETTE LAMBER;75017.0;PARIS 17;75;125.0;5.0
2515020;1;2019-04-25;Vente;700000.0;11.0;RUE;AMPERE;75017.0;PARIS 17;75;111.0;5.0
2515021;1;2019-04-15;Vente;259000.0;7.0;PAS;CARDINET;75017.0;PARIS 17;75;34.0;2.0
2515022;1;2019-04-19;Vente;315000.0;15.0;RUE;LECLUSE;75017.0;PARIS 17;75;29.0;2.0
2515024;1;2019-04-26;Vente;10500.0;79.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;132.0;5.0
2515025;1;2019-09-04;Vente;657000.0;28.0;RUE;LA CONDAMINE;75017.0;PARIS 17;75;66.0;4.0
2515027;1;2019-04-18;Vente;404225.0;3.0;IMP;NABOULET;75017.0;PARIS 17;75;42.0;1.0
2515028;1;2019-12-04;Vente;185000.0;29.0;RUE;LECLUSE;75017.0;PARIS 17;75;18.0;1.0
2515030;1;2019-04-18;Vente;140000.0;49.0;RUE;DES BATIGNOLLES;75017.0;PARIS 17;75;31.0;2.0
2515031;1;2019-03-04;Vente;2400000.0;92.0;AV;NIEL;75017.0;PARIS 17;75;265.0;6.0
2515032;1;2019-04-15;Vente;177350.0;53.0;RUE;POUCHET;75017.0;PARIS 17;75;16.0;1.0
2515033;1;2019-04-24;Vente;535000.0;5.0;RUE;COLLETTE;75017.0;PARIS 17;75;65.0;3.0
2515036;1;2019-09-04;Vente;1877000.0;17.0;AV;DE VILLIERS;75017.0;PARIS 17;75;220.0;11.0
2515037;1;2019-03-04;Vente;700000.0;14.0;AV;DE SALONIQUE;75017.0;PARIS 17;75;74.0;3.0
2515040;1;2019-04-04;Vente;4250000.0;5.0;PAS;GEFFROY DIDELOT;75017.0;PARIS 17;75;81.0;3.0
2515041;1;2019-04-25;Vente;1650000.0;120.0;RUE;DE COURCELLES;75017.0;PARIS 17;75;178.0;4.0
2515042;1;2019-09-04;Vente;536000.0;70.0;RUE;PIERRE DEMOURS;75017.0;PARIS 17;75;46.0;3.0
2515043;1;2019-11-04;Vente;320000.0;9.0;AV;MAC MAHON;75017.0;PARIS 17;75;28.0;1.0
2515044;1;2019-08-04;Vente;751000.0;18.0;RUE;ROGER BACON;75017.0;PARIS 17;75;77.0;3.0
2515045;1;2019-04-15;Vente;833300.0;39.0;RUE;DULONG;75017.0;PARIS 17;75;77.0;3.0
2515046;1;2019-04-23;Vente;260500.0;33.0;RUE;BERZELIUS;75017.0;PARIS 17;75;25.0;2.0
2515049;1;2019-08-04;Vente;255000.0;16.0;RUE;DU CAPITAINE LAGACHE;75017.0;PARIS 17;75;36.0;1.0
2515050;1;2019-04-19;Vente;1008000.0;8.0;RUE;LEON COGNIET;75017.0;PARIS 17;75;74.0;4.0
2515054;1;2019-04-24;Vente;455000.0;84.0;RUE;SAUSSURE;75017.0;PARIS 17;75;32.0;2.0
2515057;1;2019-04-19;Vente;1732000.0;9.0;BD;PEREIRE;75017.0;PARIS 17;75;141.0;5.0
2515058;1;2019-04-26;Vente;323280.0;30.0;RUE;GUILLAUME TELL;75017.0;PARIS 17;75;37.0;2.0
2515059;1;2019-05-04;Vente;128000.0;77.0;RUE;POUCHET;75017.0;PARIS 17;75;15.0;1.0
2515060;1;2019-04-15;Vente;210000.0;36.0;RUE;GAUTHEY;75017.0;PARIS 17;75;26.0;2.0
2515061;1;2019-03-04;Vente;520000.0;5.0;RUE;RUHMKORFF;75017.0;PARIS 17;75;62.0;3.0
2515062;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;43.0;3.0
2515063;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;22.0;1.0
2515064;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;50.0;2.0
2515065;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;49.0;3.0
2515066;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;43.0;3.0
2515067;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;49.0;4.0
2515068;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;43.0;3.0
2515070;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;41.0;3.0
2515071;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;38.0;3.0
2515072;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;28.0;2.0
2515073;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;50.0;3.0
2515074;1;2019-04-16;Vente;3900000.0;65.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;43.0;3.0
2515078;1;2019-05-04;Vente;38000.0;15.0;BD;PEREIRE;75017.0;PARIS 17;75;17.0;2.0
2515079;1;2019-12-04;Vente;320000.0;38.0;RUE;LEGENDRE;75017.0;PARIS 17;75;20.0;1.0
2515080;1;2019-12-04;Vente;320000.0;38.0;RUE;LEGENDRE;75017.0;PARIS 17;75;20.0;1.0
2515082;1;2019-04-23;Vente;116000.0;68.0;RUE;NOLLET;75017.0;PARIS 17;75;12.0;1.0
2515083;1;2019-02-05;Vente;115000.0;70.0;RUE;DE LEVIS;75017.0;PARIS 17;75;9.0;1.0
2515085;1;2019-04-17;Vente;412250.0;65.0;RUE;NOLLET;75017.0;PARIS 17;75;37.0;2.0
2515088;1;2019-04-19;Vente;1006000.0;8.0;VLA;COMPOINT;75017.0;PARIS 17;75;74.0;3.0
2515089;1;2019-04-19;Vente;1006000.0;8.0;VLA;COMPOINT;75017.0;PARIS 17;75;19.0;1.0
2515090;1;2019-04-23;Vente;816600.0;17.0;AV;DE CLICHY;75017.0;PARIS 17;75;65.0;3.0
2515091;1;2019-04-16;Vente;287000.0;40.0;RUE;GAUTHEY;75017.0;PARIS 17;75;28.0;1.0
2515094;1;2019-04-19;Vente;490000.0;81.0;AV;DE WAGRAM;75017.0;PARIS 17;75;37.0;3.0
2515095;1;2019-09-04;Vente;636600.0;106.0;RUE;NOLLET;75017.0;PARIS 17;75;58.0;3.0
2515096;1;2019-04-26;Vente;635000.0;28.0;RUE;CARDINET;75017.0;PARIS 17;75;55.0;3.0
2515101;1;2019-04-29;Vente;1045000.0;39.0;RUE;GUY MOQUET;75017.0;PARIS 17;75;100.0;5.0
2515102;1;2019-04-18;Vente;176800.0;42.0;BD;GOUVION ST CYR;75017.0;PARIS 17;75;20.0;1.0
2515104;1;2019-01-04;Vente;404000.0;103.0;RUE;LEGENDRE;75017.0;PARIS 17;75;40.0;3.0
2515105;1;2019-11-04;Vente;457000.0;13.0;AV;DE WAGRAM;75017.0;PARIS 17;75;41.0;2.0
2515108;1;2019-04-25;Vente;1630900.0;6.0;BD;DE COURCELLES;75017.0;PARIS 17;75;120.0;6.0
2515110;1;2019-04-18;Vente;904800.0;16.0;RUE;DU DEBARCADERE;75017.0;PARIS 17;75;80.0;4.0
2515112;1;2019-04-26;Vente;451165.0;29.0;RUE;DESCOMBES;75017.0;PARIS 17;75;37.0;2.0
2515113;1;2019-04-16;Vente;7000.0;82.0;RUE;JOUFFROY D'ABBANS;75017.0;PARIS 17;75;90.0;3.0
2515114;1;2019-04-30;Vente;1300500.0;66.0;RUE;LA CONDAMINE;75017.0;PARIS 17;75;106.0;6.0
2515116;1;2019-04-24;Vente;2124550.0;45.0;RUE;DE LEVIS;75017.0;PARIS 17;75;180.0;4.0
2515117;1;2019-04-24;Vente;2124550.0;4.0;VLA;DE LA TERRASSE;75017.0;PARIS 17;75;80.0;2.0
2515118;1;2019-08-04;Vente;800000.0;7.0;SQ;GABRIEL FAURE;75017.0;PARIS 17;75;82.0;4.0
2515119;1;2019-04-18;Vente;300300.0;3.0;RUE;DE CHEROY;75017.0;PARIS 17;75;12.0;1.0
2515120;1;2019-04-18;Vente;300300.0;3.0;RUE;DE CHEROY;75017.0;PARIS 17;75;31.0;2.0
2515121;1;2019-04-18;Vente;300300.0;3.0;RUE;DE CHEROY;75017.0;PARIS 17;75;29.0;1.0
2515122;1;2019-04-30;Vente;640000.0;45.0;AV;DES TERNES;75017.0;PARIS 17;75;68.0;3.0
2515123;1;2019-04-30;Vente;640000.0;45.0;AV;DES TERNES;75017.0;PARIS 17;75;68.0;3.0
2515124;1;2019-04-24;Vente;447646.0;25.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;45.0;2.0
2515125;1;2019-11-04;Vente;2525000.0;51.0;RUE;DE PRONY;75017.0;PARIS 17;75;224.0;7.0
2515126;1;2019-04-26;Vente;140000.0;131.0;AV;DE CLICHY;75017.0;PARIS 17;75;19.0;2.0
2515127;1;2019-04-18;Vente;275000.0;68.0;RUE;GUY MOQUET;75017.0;PARIS 17;75;27.0;2.0
2515129;1;2019-03-20;Vente;2840000.0;128.0;BD;DE COURCELLES;75017.0;PARIS 17;75;213.0;4.0
2515130;1;2019-04-17;Vente;240000.0;34.0;RUE;DES EPINETTES;75017.0;PARIS 17;75;64.0;3.0
2515133;1;2019-04-25;Vente;383000.0;131.0;RUE;DE ROME;75017.0;PARIS 17;75;44.0;3.0
2515134;1;2019-10-04;Vente;390500.0;33.0;RUE;RENNEQUIN;75017.0;PARIS 17;75;31.0;1.0
2515136;1;2019-12-04;Vente;1.0;58.0;RUE;LEGENDRE;75017.0;PARIS 17;75;50.0;3.0
2515137;1;2019-12-04;Vente;130000.0;15.0;RUE;GAUTHEY;75017.0;PARIS 17;75;12.0;1.0
2515138;1;2019-04-30;Vente;643725.1;2.0;RUE;BIOT;75017.0;PARIS 17;75;48.0;2.0
2515139;1;2019-04-26;Vente;320000.0;32.0;RUE;TRUFFAUT;75017.0;PARIS 17;75;27.0;2.0
2515141;1;2019-04-18;Vente;196500.0;6.0;RUE;BERZELIUS;75017.0;PARIS 17;75;15.0;1.0
2515143;1;2019-04-29;Vente;525000.0;12.0;RUE;DE L ETOILE;75017.0;PARIS 17;75;42.0;2.0
2515145;1;2019-04-19;Vente;170000.0;29.0;RUE;LECLUSE;75017.0;PARIS 17;75;18.0;1.0
2515149;1;2019-04-18;Vente;760000.0;9.0;RUE;DES DARDANELLES;75017.0;PARIS 17;75;83.0;3.0
2515150;1;2019-02-05;Vente;137000.0;21.0;RUE;THEODORE DE BANVILLE;75017.0;PARIS 17;75;15.0;1.0
2515151;1;2019-05-04;Vente;345000.0;68.0;RUE;GUY MOQUET;75017.0;PARIS 17;75;27.0;2.0
2515152;1;2019-04-16;Vente;345000.0;62.0;RUE;PIERRE DEMOURS;75017.0;PARIS 17;75;38.0;2.0
2515153;1;2019-04-19;Vente;265000.0;33.0;RUE;BERZELIUS;75017.0;PARIS 17;75;32.0;2.0
2515154;1;2019-04-29;Vente;440000.0;104.0;AV;DES TERNES;75017.0;PARIS 17;75;38.0;2.0
2515155;1;2019-04-29;Vente;750000.0;160.0;BD;MALESHERBES;75017.0;PARIS 17;75;62.0;3.0
2515156;1;2019-04-19;Vente;210000.0;35.0;RUE;LACROIX;75017.0;PARIS 17;75;28.0;2.0
2515157;1;2019-04-29;Vente;185000.0;20.0;BD;DE COURCELLES;75017.0;PARIS 17;75;35.0;1.0
2515158;1;2019-03-04;Vente;214700.0;23.0;RUE;DAVY;75017.0;PARIS 17;75;26.0;2.0
2515161;1;2019-04-18;Vente;1021650.0;9.0;RUE;DES MOINES;75017.0;PARIS 17;75;62.0;4.0
2515163;1;2019-09-04;Vente;2080000.0;45.0;RUE;AMPERE;75017.0;PARIS 17;75;150.0;4.0
2515166;1;2019-04-17;Vente;655000.0;101.0;RUE;NOLLET;75017.0;PARIS 17;75;42.0;3.0
2515167;1;2019-08-04;Vente;255000.0;53.0;RUE;DE LA JONQUIERE;75017.0;PARIS 17;75;25.0;2.0
2515168;1;2019-04-19;Vente;375600.0;65.0;RUE;DE LA JONQUIERE;75017.0;PARIS 17;75;15.0;1.0
2515169;1;2019-04-19;Vente;375600.0;65.0;RUE;DE LA JONQUIERE;75017.0;PARIS 17;75;22.0;2.0
2515170;1;2019-04-18;Vente;1581593.0;6.0;RUE;MEISSONIER;75017.0;PARIS 17;75;26.0;2.0
2515171;1;2019-04-18;Vente;1581593.0;6.0;RUE;MEISSONIER;75017.0;PARIS 17;75;97.0;3.0
2515173;1;2019-04-18;Vente;1581593.0;6.0;RUE;MEISSONIER;75017.0;PARIS 17;75;20.0;1.0
2515174;1;2019-04-25;Vente;820000.0;17.0;RUE;DE CHEROY;75017.0;PARIS 17;75;75.0;4.0
2515175;1;2019-06-05;Vente;214000.0;11.0;RUE;DES APENNINS;75017.0;PARIS 17;75;38.0;1.0
2515176;1;2019-04-24;Vente;850000.0;25.0;RUE;BOURSAULT;75017.0;PARIS 17;75;80.0;5.0
